number,value,ELITE_SIZE,POP_SIZE,P_CROSSOVER_MAX,P_CROSSOVER_MIN,crossover_type,k,mutation_rate,rosenbrock_mean,salomon_mean,whitley_mean
330,104.95828743001694,0,24,0.8224789048468543,0.2711833153766575,two_point,3,0.0625132568060041,153.03147865989985,0.8107270539500584,161.03265657620094
620,106.29115050977809,4,22,0.7824647935272626,0.15502885151484858,two_point,3,0.002793517637381837,242.2451498425433,0.49987334604201694,76.12842834074895
585,106.70802268545403,0,30,0.8071252776554666,0.19440818516534633,two_point,3,0.013581799854997382,237.91806218399296,0.2798733476403414,81.92613252472879
621,106.88940613281545,4,22,0.7801343426361428,0.15769854545555884,two_point,3,0.0036648236827826887,239.11024184860852,0.3798733459726519,81.17810320386519
1307,107.13333587105927,0,30,0.8194972233692578,0.27647716818257406,two_point,2,0.04636599818185757,194.6943007931337,0.5350995975727427,126.17060722247138
1315,108.00949275285562,2,30,0.7829533252901466,0.2033118247928416,uniform,2,0.014615964242825005,267.5559581229181,0.2598733473743455,56.21264678827438
1073,109.14665816383729,4,30,0.8106024002708968,0.28263057475700065,uniform,4,0.007078192151985355,246.29060887900113,0.35987334615113353,80.78949226635959
728,109.82993811139245,2,22,0.8237646244565728,0.1399389914886133,two_point,2,0.010507327605609988,264.5362864376162,0.27987334633924493,64.67365455022193
8,110.70986966210064,0,24,0.7732474235941901,0.14514909471530102,uniform,5,0.033296489874086774,243.9084318066782,0.3398734270209483,87.88130375260278
753,111.05259071144555,6,24,0.8401133808519556,0.19552777594672638,two_point,2,0.008716887689267446,265.1236046943281,0.25987335537973916,67.77429408462882
1347,112.069059118849,2,20,0.7906895883617384,0.2603826919700007,one_point,2,0.0035180366505060483,264.2090030521207,0.4398733469518077,71.5583009574745
25,112.43352950776186,6,30,0.829870191233425,0.2920607209554481,one_point,6,0.001961335884835602,184.01408438957577,0.479873346994619,152.8066307867152
883,112.58911017650631,2,26,0.8107516316972655,0.26179798837448964,one_point,2,0.00711200248933988,280.80779769240405,0.25987335468549766,56.69965948242934
1475,112.60733834386325,2,26,0.802620681056318,0.253105506146648,one_point,2,0.0014178926432385991,260.00544201249863,0.4998733478397119,77.31669967125141
4,112.9712493788331,0,20,0.9034695418480949,0.2769788387343143,one_point,5,0.026308414018358754,260.72257985052283,0.2998733491518916,77.89129493682455
125,113.35918367670293,2,24,0.8992720144548602,0.1653908189616456,one_point,6,0.0033274706015949266,271.0330697452935,0.3798733960441837,68.66460788877114
404,113.45287114820337,4,30,0.7935486168509737,0.2450154176502749,one_point,5,0.014266976079007787,273.382481434685,0.2598733459708826,66.71625866395416
680,116.54303103750694,6,24,0.775248426212778,0.21545309501734905,two_point,3,0.00848312986963972,297.761650049696,0.3398733459460642,51.527569716878745
796,117.74199591083759,4,22,0.8478858211075478,0.2720712210840018,two_point,3,0.014599533769153312,283.5940410525949,0.33987334725742874,69.29207333266041
477,117.7523282080101,4,24,0.8538814493408226,0.10678583018176781,two_point,3,0.004223422414863325,288.15441830083,0.3598733459502821,64.74269297724997
1108,117.87019427052455,2,20,0.7717936042779843,0.16668464268333352,one_point,2,0.01934181574239268,282.90563435178035,0.29987335561534845,70.40507510417788
1480,118.80171285633186,2,26,0.9441544924365995,0.2509423183171606,one_point,2,0.005325281716236528,302.40600457611083,0.31987334620522095,53.67926064667957
52,118.88766419804409,2,24,0.8075422648985449,0.12477133807394725,two_point,2,0.010389240244786952,300.92572810129406,0.279873347952838,55.45739114488538
1340,118.99702220117587,2,20,0.7955921320084933,0.25745169346658764,one_point,2,0.0027917145572659476,275.44297546514406,0.4798733526145676,81.06821778576898
1039,119.00811204576456,2,28,0.7932040988468281,0.25999382551440414,two_point,2,0.012786838592839802,302.38936539944325,0.2798733490811672,54.35509738876924
733,119.60898939683216,2,22,0.8212480752622571,0.14079019376037638,two_point,2,0.007090628925613684,300.2961768395384,0.33987334643856687,58.190918004519446
879,120.68492250981357,2,26,0.8348951474458436,0.260161154325099,one_point,2,0.0012658972031187833,272.3520759133295,0.6398741703598929,89.06281744575134
146,120.86201886507,4,30,0.8794115417085898,0.14610308979628212,two_point,3,0.01664156703061836,299.609189037293,0.3198733465543388,62.65699421136263
1270,121.69300097322134,4,24,0.7793733293144135,0.26981100409146186,one_point,2,0.0046760622872818606,303.6196421652394,0.3398733458846462,61.119487408540024
203,122.46918707697573,6,24,0.8344758650429474,0.13668973787778305,two_point,2,0.05209415933623532,229.27471871493609,0.7630806313695719,137.36976188462148
134,122.8835704294844,4,24,0.8572973913192767,0.12041111074901933,two_point,2,0.0021989865053827283,290.6343830035697,0.5198733459439511,77.4964549389395
1017,123.36134616179805,4,26,0.8037489781136827,0.2767528887516249,one_point,4,0.01538690908974722,299.0784805843785,0.3198733470859847,70.68568455392968
335,123.49901433556131,0,24,0.8216689875568126,0.20770687805362117,two_point,3,0.004865711165750927,306.7524298389434,0.4598733461171805,63.28473982162338
295,123.62031260897665,2,20,0.8037291099231748,0.2696897716222379,two_point,2,0.007223827393208051,299.7903229342991,0.31987334799748895,70.75074154463334
398,124.36372721065051,0,30,0.7928246225348454,0.2452444948278822,two_point,5,0.014111660556783133,319.69940014395513,0.33987334665907654,53.051908141337336
1222,124.6142439873798,2,20,0.7993953138603965,0.2789311843101815,one_point,2,0.008216518877983357,317.1670408663556,0.31987334630653297,56.35581774947732
751,124.66328042735124,6,24,0.934309297277686,0.1530441895074584,two_point,2,0.001408989640891263,288.3194182695682,0.7198733466972846,84.95054966578826
173,125.19369332466965,2,26,0.8000827654671292,0.18710233094105622,one_point,3,0.013582037928064665,308.02044634001516,0.3198733476208015,67.24076028637303
1274,125.86562402635853,2,24,0.7950682365108696,0.22771953344642942,one_point,2,0.00706455577029764,311.43684833691776,0.2998733459750158,65.86015039618282
189,126.00690690422404,0,30,0.8256304347184528,0.17114299169823724,two_point,2,0.007334862652934515,317.2327407185906,0.2798733459655137,60.508106648116
594,126.0699742100577,4,30,0.7975306021532987,0.14257751451478162,two_point,4,0.006675449773735165,306.8129767464258,0.3798733465071153,71.01707253724013
815,126.16066608082714,0,24,0.7791702782749557,0.2649950585498668,two_point,2,0.003476684164230148,315.12672954064453,0.39987334591618723,62.95539535592072
613,126.59266619002341,4,22,0.8363100912491,0.15633447918899127,two_point,3,0.008237869612322642,319.6528425415211,0.33987334629585625,59.78528268225322
677,126.68014182710795,6,24,0.8015266988192027,0.1416870451714805,two_point,3,0.008643436045075068,329.4798191078076,0.2998733460260885,50.26073302749019
1221,126.74843924033276,2,20,0.7992190431571492,0.27467078210001167,one_point,2,0.008171266862023858,322.608871077443,0.2998733459727932,57.336573297582525
809,127.3418797358617,2,24,0.8245722244563775,0.1869748178110847,two_point,2,0.008240974945677434,303.4345550382146,0.27987334598220326,78.31121082338822
800,127.46996804586871,2,24,0.8155742854418065,0.2700760833129651,two_point,2,0.00820909689793569,321.5526463535812,0.2998733462050355,60.55738443781986
450,127.74586317412233,2,20,0.8134170827337194,0.2761432846792108,uniform,3,0.005383407820238453,316.9879477647144,0.4398733459110738,65.80976841174149
53,127.75190023693325,2,24,0.8042725594986752,0.12251547470237124,one_point,4,0.012005948234043167,313.3254631830799,0.3198733465758365,69.61036418114408
10,127.78759855768152,2,28,0.9403028915596064,0.24061506226786178,uniform,5,0.06518610592730219,216.22519774792917,0.7134316929448132,166.42416623217056
1184,127.9778766644888,2,26,0.7770696492885381,0.2559371001885764,one_point,4,0.0054622524684546404,332.311195686796,0.45987334595369156,51.162560960716746
1488,128.0651674449077,2,20,0.7133349461036347,0.2610268827331111,one_point,2,0.005995249746184254,325.0316247514571,0.33987334588745743,58.82400423737852
1490,128.59613536677267,2,20,0.8515171824134233,0.2576786869731088,one_point,2,0.005531054350466023,337.2487646428931,0.3398733460494724,48.19976811137548
1300,128.78015684923164,0,26,0.8299900530877717,0.16419312925918383,two_point,2,0.010346600181404396,326.1022804009598,0.25987334653861316,59.978316800196545
508,129.24949080274016,6,30,0.8061234328578306,0.27443518958195107,two_point,4,0.009608907494503794,327.902292714371,0.359873345893976,59.486306347955484
1364,129.48914951521567,4,26,0.806509199037637,0.26620084204350214,one_point,2,0.01189361890644083,340.6646060398997,0.29987334660214887,47.50296915914515
562,129.82725040226396,0,20,0.8149418616828661,0.1393286601838314,two_point,2,0.011935500228189946,319.6852984433344,0.27987334719013857,69.51657941626732
1070,130.03037848767,4,30,0.808812371566481,0.2790984834619522,two_point,4,0.007500686473002954,329.712599398483,0.35987334593076153,60.01866271859622
573,130.1218700799868,0,30,0.8035861054998767,0.26127419239182803,two_point,3,0.00905080289224311,328.59654214526665,0.27987334592819885,61.489194748765534
619,130.15498605663873,4,22,0.8337887000064476,0.15524522434763624,two_point,3,0.002747619835758979,320.2978539957863,0.43987334645311477,69.7272308276768
810,131.62542072576034,2,24,0.8233334767951641,0.2655709716876276,two_point,2,0.006734830366083146,333.79841952684984,0.3598733458732509,60.71796930455794
583,131.76130620010989,0,30,0.7776605065231041,0.15033111552172465,two_point,3,0.01370099734034574,330.4222845600872,0.25987334626726677,64.60176069397525
1418,131.7806429476047,2,26,0.787164756368444,0.2568118931334349,one_point,2,0.010185969666276665,332.80357355889873,0.2998733467730142,62.238481937142296
385,132.00841785639088,4,26,0.7846297853889013,0.2524909795406186,two_point,3,0.011319523273123454,324.5569733678802,0.2998733464498368,71.16840685484263
453,132.14641420861378,2,26,0.9466892044088717,0.14287170048092054,uniform,3,0.0074873042577943295,316.931145319703,0.3398733471944941,79.1682239589439
1304,132.3252132931698,0,22,0.8196170046517434,0.13877711373162294,two_point,5,0.010616998220431514,338.5035976935184,0.379873345950129,58.09216884004096
120,132.57686117257904,2,22,0.9016828068116232,0.2142488875217756,one_point,6,0.008315221185460808,331.4226102786276,0.279873345964866,66.02809989314474
1190,132.9197781329647,2,26,0.7848777614212121,0.2446751491105747,one_point,4,0.005267929358720449,343.1518412857857,0.4198733459471137,55.18761976716132
339,132.9613060726627,0,30,0.8066797092870186,0.13280276343281985,two_point,3,0.008318809631782616,340.0451576656127,0.3398733459661894,58.49888720640924
325,133.01683253732958,0,24,0.8189929818640959,0.2200726799841671,two_point,3,0.005121310007655264,321.5400024148681,0.35987334600817433,77.15062185111245
723,133.20195741820035,2,22,0.7927547036402124,0.20801022304791736,two_point,3,0.004590634610248586,338.7361035127347,0.39987334720014744,60.46989539466623
756,133.46592971624474,6,20,0.9365389592004918,0.196713684800951,two_point,3,0.0017911633511008898,323.4135626802481,0.5798733467360796,76.40435312175
1179,133.76094830686307,2,26,0.7746777091686045,0.25537431740158706,one_point,4,0.008037028966306984,337.8423367081009,0.41987334606073273,63.02063486642761
654,134.1603918036909,4,30,0.8187730072843411,0.20467636440846962,two_point,2,0.01522839288366783,315.7588730953621,0.2798733680032718,86.44242894770738
1324,134.2641526518321,2,20,0.7988773125781311,0.2860220781980862,one_point,4,0.008047523180296352,336.666078084286,0.3598733459364927,65.76650652527375
600,134.29621981345693,2,22,0.9386977256276282,0.26070151103268446,two_point,4,0.006276716719000421,335.44851159304005,0.3198733503152237,67.12027449701549
695,134.36728196872954,0,26,0.8075083020422007,0.14030422352289473,two_point,4,0.06433489746033295,237.9984428713285,0.6697563612291411,164.43364667363102
1313,134.3709254327231,2,30,0.8928293445817788,0.194672033864796,uniform,2,0.013625216979021335,328.5402287669084,0.29987334710752944,74.27267418415349
766,134.45509647885908,0,20,0.8080472844144083,0.14097947908503325,one_point,3,0.011549587555215596,329.28697890347433,0.3398733469054608,73.73843718619747
59,134.87095150678343,4,28,0.8798920228737336,0.18356560888879747,one_point,5,0.029269303302356584,319.15006562580163,0.319873368536956,85.14291552601173
970,134.91724478290647,2,30,0.8109950089363104,0.2506094932741413,two_point,2,0.004439062632684195,342.4880989772823,0.3598733459707951,61.903762025466264
245,135.0291362734223,0,28,0.8586378760946276,0.2356445403050794,two_point,6,0.009238140677357138,342.22070992957043,0.2998733458745688,62.56682554482186
595,135.2430336902196,4,30,0.7961440977029345,0.1436950274099772,two_point,4,0.006519340871644455,340.35574471245525,0.3998733462192769,64.97348301198423
317,135.50786075721885,0,24,0.8103660218499822,0.21829069769848541,two_point,4,0.01659329742577291,350.7168976378492,0.27987335126520446,55.52681128254218
444,135.62948005925367,2,24,0.8905920574830176,0.2725218786124286,two_point,3,0.00574753870575471,319.24050035055194,0.35987334734898024,87.28806647986009
445,136.04079336789223,2,20,0.8491663688922214,0.27363594872928704,two_point,3,0.016201705930211786,344.4001962676855,0.3198733501159948,63.40231048587524
262,136.0851843570821,6,22,0.8656237170714838,0.1844320615450777,one_point,3,0.017603421747746158,355.08739941463415,0.27987335151610937,52.888280305096046
1269,136.1275187498845,4,24,0.7952280512070943,0.19920349346067767,one_point,2,0.0061690640067141485,341.99823289343743,0.3198733462820363,66.064450009934
878,136.1322750597606,2,26,0.8322650144785063,0.26207951788472267,one_point,2,0.001182992437882351,325.2568310745556,0.5998733479417725,82.54012075678445
382,136.168087131166,4,26,0.8156488393212595,0.1118913491064788,two_point,3,0.007122128765680774,347.52224453433035,0.3598733497190102,60.62214350944866
827,136.21601813458764,2,26,0.8338118898529858,0.27686227453986095,two_point,2,0.0031913387607838306,330.47329164858866,0.39987334957349063,77.7748894056007
1481,136.97823978045463,2,26,0.8113272867004163,0.254055538014788,one_point,2,0.0026690713388266285,336.82489764254194,0.43987334592436883,73.66994835289759
979,137.59402920477567,2,20,0.8392042890762266,0.28193931959851665,two_point,2,0.0085969794273614,334.82803209192866,0.2798733465451847,77.67418217585313
1284,138.03522027959482,2,26,0.816994429316674,0.169310480731736,two_point,3,0.004156118500869066,344.6082092775595,0.4598733459348604,69.03757821529007
743,138.06776179300877,2,24,0.8275112085102566,0.15115813668199812,two_point,2,0.007210964746836236,353.1279019715424,0.2798733460277215,60.7955100614562
638,138.11910409203355,2,20,0.8103568320816962,0.13986828567252435,two_point,3,0.011189404641194636,358.3017472827589,0.3398733462052368,55.715691647136524
1272,138.46939718853415,2,24,0.7923946559282418,0.27147363323976886,one_point,2,0.0061192633803820295,351.99537508422156,0.3398733460737488,63.072943135307106
200,138.70770487647656,0,22,0.83472420118944,0.13532365371796506,two_point,2,0.05203454274029655,271.2221341744238,0.8306275280432125,144.0703529269626
440,138.78909675082326,4,20,0.7986072492415056,0.25772334599463254,two_point,3,0.005959452365536223,354.9010689409639,0.2998733499598072,61.16634796154608
1203,139.09309573923085,2,26,0.7875565009955973,0.18155960142428001,one_point,4,0.003765420158218326,349.0187365693394,0.4398733542339027,67.82067729411922
329,139.14894785208438,0,24,0.8205432251655759,0.2684522599889364,two_point,3,0.00799103658198709,360.298213185942,0.35987334587720726,56.78875702443395
875,139.42488799008973,2,26,0.8129979852405284,0.26018503441825025,one_point,2,0.0013929660881991423,327.4652083933021,0.6598733459914053,90.14958223097577
1003,139.47103160870083,2,26,0.8038229004684441,0.13845573993105756,two_point,2,0.018026740912764624,347.15681148086554,0.2798733719954239,70.97640997324152
907,140.00540253884705,6,28,0.8256342801421441,0.23753677993256103,two_point,4,0.01085103807418303,357.7018323468284,0.3198733459833922,61.99450192372939
86,140.11241485800954,6,30,0.825048772032577,0.17544224971115602,uniform,3,0.005973579593927624,365.4335314288305,0.3198733490164988,54.58383979618161
769,140.19690345639103,0,30,0.8059869629315403,0.11368350314998871,two_point,3,0.009660979459822545,375.85272261857517,0.29987334829055823,44.43811440230736
145,140.22955784580043,4,30,0.9088867414757008,0.2390963753803088,two_point,3,0.011567407284931247,348.5307087575303,0.23987334600533078,71.9180914338657
1246,140.67919113727444,2,26,0.7735405901481094,0.2599094897746855,two_point,2,0.012692101148014301,343.47972404558845,0.2798733471048843,78.27797601913
1417,141.53798975306984,2,26,0.7871492511618933,0.2575366619877031,one_point,2,0.010159323973233271,360.04112459004625,0.33987334705570893,64.23297132210757
1234,141.6944284728833,2,28,0.821181283714333,0.27364783954851485,two_point,2,0.009842379661541879,362.7761889342138,0.2998733464730022,62.007223137963045
182,141.70036048518648,2,22,0.8247526885725409,0.18608117057100307,two_point,3,0.01056095062687931,354.6813826205083,0.35987334777562746,70.05982548727548
1400,141.9386492377827,2,26,0.7679792034055078,0.2614593609813848,one_point,2,0.0010438488055622627,334.4457326982123,0.8198733484019977,90.55034166673389
1260,142.0553447347112,4,30,0.8051808915046815,0.2611761479211355,one_point,4,0.035687565785531436,337.08060739156434,0.3598738833201592,88.72555292924912
939,142.18367814844885,2,26,0.7899261142437437,0.17259594823973456,two_point,2,0.009428555558306531,347.22324946204816,0.3398733463760868,78.98791163692235
791,142.35497833247356,4,22,0.8011236254733963,0.20596420062374785,two_point,3,0.014187245572070606,353.2012943656382,0.3198733459362969,73.54376728584614
1202,142.40939860117396,2,26,0.7818447652625656,0.26854781638158237,one_point,4,0.0030013776014149595,343.4823668072662,0.4798733459890297,83.26595565026669
597,143.22401670046966,2,30,0.7989690322067099,0.14379157294308023,two_point,4,0.00788168036587035,375.1350078410179,0.3398733458775772,54.19716891451353
1482,143.6119688567382,2,26,0.799729091265737,0.25743448447841494,one_point,2,0.0019062535675260384,354.6003681805114,0.49987635700150895,75.73566203270171
1029,143.92331456136543,4,30,0.8133717247447394,0.2710182551445243,one_point,2,0.012787577413757965,365.1391731613888,0.3398733465602124,66.29089717614725
1110,144.29137525662637,2,20,0.8021781167409268,0.23499709701378688,one_point,2,0.011420053773417593,392.95249397629846,0.3198733472650291,39.6017584463156
754,144.64791978154318,6,24,0.9335705368530612,0.19358785652422353,two_point,3,0.007044602063486479,380.16064311549144,0.31987334603612716,53.463242883101984
891,145.0747080817379,2,22,0.8171340647375096,0.25515388248689197,one_point,2,0.0074354685461460466,386.8946802816461,0.2598733459708937,48.06957061759667
671,145.2091589787406,4,24,0.7994242720168633,0.14547043140291618,two_point,3,0.005593413113537871,358.98263770885325,0.3598733460100087,76.28496588135845
1478,145.83756850528133,2,26,0.8826799962497619,0.25415374390538575,one_point,2,0.0013988199545692075,278.7734453808174,0.5798733483744084,158.15938678665222
938,146.90565631832806,2,26,0.7901995014490633,0.20011686211684185,uniform,2,0.042290727457765236,318.8208353769504,0.5799480618989648,121.31618551613481
604,146.92540427923495,4,22,0.8361683185865648,0.1416227774954459,two_point,4,0.007046009148016664,389.5249144276281,0.4598733459429106,50.79142506413382
955,147.00572684469046,6,26,0.773747915545034,0.2871883049434849,two_point,4,0.014503260796555013,374.3437242260776,0.29987334703383245,66.37358296095992
917,148.08949544215622,2,30,0.804361396821084,0.27514956551941255,one_point,2,0.016674269745015007,368.0788519500938,0.279873346391443,75.90976102998343
1195,148.37336664437268,2,26,0.781841351263817,0.18214612958483734,one_point,4,0.0052123927009884614,387.08895848768884,0.3798733461124148,57.65126809931676
443,148.53568807047807,2,20,0.8494102775040441,0.25749748366300784,two_point,3,0.005044236917029344,382.12797321248564,0.47987334613649607,62.999217652812106
253,148.75261126853806,2,22,0.8837236719800884,0.15795478926509826,two_point,3,0.018230848802820013,375.52752290821695,0.27987334597503255,70.45043755142214
1277,149.0522180365496,2,24,0.8121413777317549,0.27155214721397086,one_point,2,0.006702405172589903,389.9881921477309,0.29987334601539767,56.8685886159025
674,149.06759339429547,6,24,0.7993845303715196,0.264053964457197,two_point,3,0.005311285589519063,373.1373718118737,0.4598733461836507,73.60553502482904
401,149.2428521684334,4,30,0.7922697406607625,0.26068636928751293,two_point,3,0.0033083914329065213,364.2463503741016,0.43987334740495826,83.04233278379357
1323,149.28440959491772,2,20,0.8018702181914591,0.1381924389864418,one_point,4,0.00837975371390553,394.28046343745734,0.3398733459529118,53.232892001342904
1385,149.4334504158622,2,28,0.7780257484738323,0.26963387217151685,one_point,2,0.016270447308140604,393.3690523833667,0.2998733484086745,54.63142551581124
1337,149.7684234081265,2,20,0.7962558633795749,0.2479403307906275,one_point,2,0.005988549646938695,377.05867642479075,0.27987334719321144,71.96672045239553
725,150.17007979556442,2,22,0.7951682981502534,0.17678705010354173,two_point,3,0.004212942066290772,384.5186051446289,0.3398733510302871,65.65176089103409
381,150.44147724631645,4,26,0.8050974236415047,0.11734155406126548,two_point,3,0.011261783953741252,384.0344394012839,0.31987334645403465,66.9701189912114
1191,150.66013230995654,2,26,0.7839154509951777,0.2890179483223042,one_point,4,0.004910089382129122,385.17565162198736,0.35987334675842947,66.4448719611238
1423,150.85641809817798,2,26,0.7940847365807776,0.25553265001554853,one_point,2,0.06117271469424867,276.2523792350871,1.0366101931358886,175.2802648663109
606,150.98181795100615,4,22,0.8372535534463834,0.1438571396940108,two_point,4,0.005969765138862488,393.4797912529289,0.3798733461243327,59.08578925396521
1461,151.2912467790626,2,26,0.8037094038573162,0.2530102151583903,one_point,2,0.003986716364559564,393.6186045376507,0.37987334621705665,59.87526245332003
901,151.33617883125112,6,22,0.8214308540735369,0.2811927543129048,one_point,2,0.011743495382956425,395.77020119788915,0.25987334740170165,57.978461948462474
1268,151.62407918401536,4,24,0.7936531388949895,0.1856101095798211,one_point,4,0.0067638938947022385,378.1902389023332,0.3798733460134993,76.30212530369937
741,152.4048927040361,2,24,0.8464905870034238,0.1346762432346939,two_point,2,0.0061238569044488956,391.2014863658107,0.23987334840513963,65.77331839789244
763,153.31236700731247,0,20,0.839837645078985,0.19692628711029442,one_point,3,0.0051277700261432805,406.97778416346983,0.41987334725297154,52.539443511214564
635,153.5248943300244,4,20,0.7840356593744197,0.13735660005143135,two_point,3,0.010507377793731995,390.6129556151727,0.27987334765678307,69.68185402724366
910,153.73694998975034,2,20,0.8074789403912629,0.28459404966144064,one_point,2,0.05567988746036407,310.3724521349776,0.764544623104636,150.07385321116877
874,153.83423153227943,2,26,0.834999368926935,0.2697983182820325,one_point,2,0.001058142689189352,373.2268321408871,0.7598734043647395,87.51598905158644
553,153.88986960708687,0,30,0.8148965797530124,0.2838109505315994,two_point,2,0.012045615752343924,389.0319933222676,0.29987334723067754,72.33774215176228
84,154.0923383822952,6,30,0.8511353464512382,0.17424461990678589,uniform,4,0.006171126387809107,379.4165890521134,0.2598733462687628,82.60055274850342
243,154.9126246227926,0,28,0.8583311124097651,0.1265116983511706,two_point,6,0.009436636938922213,387.4145543965065,0.35987334613875877,76.96344612573253
571,155.14352839581136,0,30,0.8029012214254111,0.14714314328811465,two_point,2,0.009879462450008415,394.8918041943959,0.27987334614392567,70.2589076468943
180,155.57628524798994,2,22,0.7830604761532566,0.1978370893132938,two_point,4,0.009960355306493454,407.99947640300985,0.29987334745965344,58.42950599350034
701,155.73350699883233,4,30,0.8057833226452805,0.29023713519714067,two_point,2,0.013647366672290093,393.0989308546358,0.27987334928451796,73.8217167925767
116,156.69692570354835,2,24,0.870705036253913,0.22203909475939065,two_point,6,0.008568214305977965,399.6514735874358,0.37987334615897833,70.05943017705019
947,156.7973348627342,2,26,0.7967457997024124,0.1732780712904754,two_point,4,0.019652942297454967,381.4517022592022,0.2998733483931307,88.6404289806073
964,157.5484526795793,2,30,0.8105426112103762,0.2719575512503249,two_point,2,0.004436537709062837,411.0682689046688,0.3598733461137159,61.21721578795541
301,157.91404127474723,0,24,0.8012615691499941,0.13838187995012127,two_point,4,0.010776989779432653,426.9162884716273,0.29987334695513923,46.52596200565923
1057,158.01485225890323,6,26,0.8355814902427268,0.2631721157263557,two_point,3,0.003989036355717562,426.81317113735093,0.39987335102409505,46.831512288334686
1472,158.43324805592283,2,26,0.7038265233362779,0.25267346386495415,one_point,2,0.001989398856879844,392.0201784729357,0.5798733463193871,82.69969234851341
973,158.76762121996933,2,30,0.8096651558393839,0.16635534622589374,two_point,2,0.04745024111325183,344.72867354738503,0.6027481182811714,130.97144199424176
750,159.17876014456144,6,24,0.8319011070656724,0.12298933818463093,two_point,2,0.0012700759781815512,384.24781186568924,0.6398733501921308,92.64859521780288
1348,160.68933260847402,2,20,0.7930282568736576,0.24894252365860103,one_point,2,0.002747540652538633,404.4217484521312,0.49987334684394324,77.1463760264468
681,160.81774266997613,6,24,0.8000845745852352,0.14494440206555317,two_point,3,0.009041852491246498,432.0797619556862,0.3398733465172221,50.03359270772492
825,161.05319496281206,2,26,0.8329071471846563,0.2769662685515084,two_point,2,0.004043271111581365,418.07133687824444,0.29987334792545267,64.78837466226632
870,163.3081056333102,2,26,0.834196528110576,0.27382684540668323,one_point,2,0.0022852499700957317,410.7789428501357,0.5198733466784493,78.62550070311646
830,163.69579194420837,2,26,0.8268797519014507,0.27812466680762166,two_point,2,0.004590432151002719,407.63429762993485,0.3198749740214023,83.13320322866889
115,163.91577638534898,2,24,0.8716754007784231,0.22472106808884,two_point,2,0.00842052654173489,425.95523656729284,0.259873346322027,65.53221924243205
826,164.32456369498348,2,26,0.8270991047852637,0.28108925690445324,two_point,2,0.0035182981679848305,408.61655674689257,0.45987334601910135,83.89726099203881
876,164.511534907273,2,26,0.8344192401604905,0.26255949669156986,one_point,2,0.002257111795576381,404.8752165094176,0.45987335084105296,88.19951486156033
739,165.76434711447158,2,22,0.8199295248732197,0.13348105005261565,two_point,2,0.016655883522711124,414.2592807039485,0.27987334682754067,82.75388729263871
1285,166.10298591888127,2,26,0.8110375034227143,0.28169330929192415,two_point,3,0.003614897834371566,440.7881597983172,0.39987335093463,57.12092460739202
1000,166.3945067727353,2,26,0.8272128310237898,0.2249099438808811,two_point,2,0.05863497250519061,334.86437555234795,0.825927119285816,163.4932176465721
720,167.72277479630552,2,22,0.7978789704613343,0.2591438047247903,two_point,3,0.010647588549340429,433.46757175290696,0.339873346252435,69.36087928975715
469,168.11384954256778,2,26,0.844141160053001,0.26771389050200994,two_point,2,0.00397786079507071,432.1120060617419,0.41987335177799007,71.8096692141834
1065,168.60182830998343,4,30,0.7996351663749437,0.20855422967915951,two_point,4,0.009395558925218277,453.08768294318753,0.3198733473652306,52.39792863939753
400,168.811170112464,0,30,0.7935994082459367,0.2463012522167844,two_point,5,0.0028048001673146783,417.7178134996895,0.5198733513708804,88.19582348633155
491,169.54837891302626,4,24,0.8235959224775672,0.24991977110935507,two_point,3,0.05988432358746691,347.60804508556805,0.7064166028909957,160.33067505061973
755,169.68882858454887,6,20,0.8374501362673293,0.12244273189787558,two_point,3,0.004846583228204668,439.38042744366913,0.4198733463033128,69.26618496367419
1196,170.73488095977686,2,26,0.788225595907241,0.2607982449611357,one_point,4,0.005584360531382348,442.21029207646177,0.3398733460566293,69.65447745681222
1486,172.84501197239558,2,20,0.8854994378204875,0.256674389947161,one_point,2,0.00578008449138885,454.07215908653427,0.2998733467081435,64.16300348394437
328,172.88528860737208,0,24,0.8196214274322393,0.13208074644469917,two_point,3,0.005621828743845511,454.02089037732384,0.3998733481548098,64.23510209663752
1076,174.2625535727217,4,30,0.7874285791311596,0.15704069465291115,two_point,4,0.007028315002506972,460.1186723818225,0.29987334679836436,62.36911498954426
1036,174.93994771764838,2,28,0.8144892449619145,0.25793430210806606,two_point,2,0.011637415509488587,458.23104978538987,0.23987335063430382,66.34892001692103
1349,175.17766483655683,2,20,0.7923459830269828,0.2592814419833633,one_point,2,0.0030964963034843473,457.10918551410884,0.4198733473333913,68.00393564822822
79,175.65636281037928,6,20,0.8489317509384848,0.28161002228600096,uniform,4,0.056632349646229554,389.5411922438469,0.502079495806159,136.92581669148467
840,177.27585983330889,2,26,0.8213713529117707,0.2860342571960864,two_point,2,0.006115776981371044,451.2719884432425,0.33987334595714813,80.21571771072699
833,177.36933344622608,2,26,0.8286016774497481,0.2703790506375267,two_point,2,0.005591825978583736,482.710578092612,0.3198733464191457,49.07754889964701
1279,177.4401221747595,2,24,0.7954170811805742,0.27175846473823073,one_point,2,0.004402449754049635,461.5107257957264,0.3398733459297516,70.46976738262232
1477,177.47677404337924,2,26,0.9237673598585046,0.2526023892362009,one_point,2,0.0015694329447584832,454.86522849395095,0.5798733496964139,76.98522028649033
