1,125.541,2,4,2,0.871,0.17,2,,,,,,k,n_elites,,,,,,,id,val,cr_type,k,n_elites,p_max,p_min,pop_size
918,632376.715,0,2,0,0.944,0.104,3,,,917,102.922,one_point,5,6,0.878,0.104,26,,,,502,117.299,one_point,6,6,0.913,0.282,24
919,28606.518,0,5,0,0.943,0.103,3,,,918,632376.715,one_point,2,0,0.944,0.104,26,,,,159,117.317,one_point,6,6,0.849,0.108,26
920,24021.214,0,5,0,0.943,0.104,3,,,919,28606.518,one_point,5,0,0.943,0.103,26,,,,817,117.425,one_point,5,4,0.944,0.237,26
921,293.053,1,5,3,0.95,0.109,3,,,920,24021.214,one_point,5,0,0.943,0.104,26,,,,484,117.451,uniform,4,6,0.821,0.117,28
922,108.204,1,2,3,0.945,0.111,3,,,921,293.053,two_point,5,6,0.95,0.109,26,,,,464,117.466,two_point,4,6,0.838,0.109,24
923,128.083,1,2,3,0.942,0.11,3,,,922,108.204,two_point,2,6,0.945,0.111,26,,,,834,117.487,one_point,5,6,0.947,0.105,26
924,89.328,1,5,3,0.839,0.1,3,,,923,128.083,two_point,2,6,0.942,0.11,26,,,,1375,117.493,one_point,5,6,0.844,0.114,22
925,81.583,1,5,3,0.948,0.193,3,,,924,89.328,two_point,5,6,0.839,0.1,26,,,,964,117.52,one_point,5,6,0.873,0.2,24
926,104.15,1,5,3,0.947,0.11,3,,,925,81.583,two_point,5,6,0.948,0.193,26,,,,153,117.58,one_point,6,6,0.852,0.105,20
927,98.304,1,5,3,0.839,0.11,3,,,926,104.15,two_point,5,6,0.947,0.11,26,,,,884,117.59,one_point,5,6,0.887,0.111,30
928,83.862,0,5,3,0.843,0.198,3,,,927,98.304,two_point,5,6,0.839,0.11,26,,,,303,117.601,one_point,6,6,0.875,0.109,30
929,71.165,0,5,3,0.87,0.199,3,,,928,83.862,one_point,5,6,0.843,0.198,26,,,,221,117.639,one_point,6,6,0.843,0.296,20
930,113.777,0,5,3,0.939,0.192,3,,,929,71.165,one_point,5,6,0.87,0.199,26,,,,531,117.794,uniform,6,6,0.842,0.288,28
931,110.725,0,5,3,0.908,0.198,3,,,930,113.777,one_point,5,6,0.939,0.192,26,,,,428,117.871,two_point,5,6,0.85,0.238,28
932,158.92,0,5,3,0.844,0.1,3,,,931,110.725,one_point,5,6,0.908,0.198,26,,,,116,117.899,two_point,5,6,0.824,0.283,28
933,104.92,0,5,3,0.843,0.22,3,,,932,158.92,one_point,5,6,0.844,0.1,26,,,,1458,117.976,one_point,3,4,0.934,0.115,24
934,82.465,0,5,3,0.869,0.196,2,,,933,104.92,one_point,5,6,0.843,0.22,26,,,,697,118.002,one_point,2,6,0.842,0.108,22
935,136.008,0,5,3,0.877,0.199,2,,,934,82.465,one_point,5,6,0.869,0.196,24,,,,1303,118.028,one_point,5,6,0.822,0.159,22
936,112.751,0,5,3,0.865,0.187,2,,,935,136.008,one_point,5,6,0.877,0.199,24,,,,157,118.075,one_point,6,6,0.845,0.118,26
937,89.088,0,5,3,0.874,0.188,2,,,936,112.751,one_point,5,6,0.865,0.187,24,,,,438,118.161,two_point,5,6,0.828,0.115,28
938,95.374,0,5,3,0.872,0.189,2,,,937,89.088,one_point,5,6,0.874,0.188,24,,,,1139,118.231,two_point,5,6,0.839,0.213,24
939,82.87,0,5,3,0.871,0.195,2,,,938,95.374,one_point,5,6,0.872,0.189,24,,,,397,118.272,one_point,6,6,0.864,0.201,22
940,70.895,0,5,3,0.875,0.187,2,,,939,82.87,one_point,5,6,0.871,0.195,24,,,,651,118.273,two_point,4,6,0.852,0.103,28
941,119.146,0,5,3,0.875,0.194,2,,,940,70.895,one_point,5,6,0.875,0.187,24,,,,199,118.407,one_point,6,6,0.851,0.209,22
942,77.931,0,5,3,0.88,0.202,3,,,941,119.146,one_point,5,6,0.875,0.194,24,,,,1378,118.466,one_point,5,6,0.825,0.115,26
943,119.625,0,5,3,0.876,0.202,3,,,942,77.931,one_point,5,6,0.88,0.202,26,,,,1324,118.509,one_point,5,6,0.914,0.1,28
944,106.943,1,5,3,0.873,0.208,3,,,943,119.625,one_point,5,6,0.876,0.202,26,,,,142,118.545,one_point,6,4,0.838,0.111,26
945,105.558,1,5,3,0.876,0.202,3,,,944,106.943,two_point,5,6,0.873,0.208,26,,,,551,118.592,uniform,5,6,0.827,0.116,28
946,104.209,1,5,3,0.839,0.206,3,,,945,105.558,two_point,5,6,0.876,0.202,26,,,,216,118.719,one_point,6,6,0.821,0.221,22
947,133.138,0,5,3,0.878,0.203,2,,,946,104.209,two_point,5,6,0.839,0.206,26,,,,515,118.821,one_point,3,6,0.939,0.102,26
948,79.425,0,5,3,0.869,0.192,2,,,947,133.138,one_point,5,6,0.878,0.203,24,,,,860,118.862,one_point,5,6,0.94,0.21,26
949,154.462,0,5,3,0.885,0.193,2,,,948,79.425,one_point,5,6,0.869,0.192,24,,,,1155,118.872,two_point,5,6,0.812,0.204,20
950,112.958,0,5,3,0.868,0.183,2,,,949,154.462,one_point,5,6,0.885,0.193,24,,,,1018,118.873,one_point,5,6,0.857,0.191,22
951,102.12,0,5,3,0.852,0.184,2,,,950,112.958,one_point,5,6,0.868,0.183,24,,,,1363,118.913,two_point,4,6,0.814,0.109,28
952,176.036,0,5,3,0.869,0.194,2,,,951,102.12,one_point,5,6,0.852,0.184,24,,,,1143,118.972,two_point,5,6,0.851,0.132,24
953,120.868,0,5,3,0.885,0.197,2,,,952,176.036,one_point,5,6,0.869,0.194,24,,,,1169,118.985,two_point,5,6,0.855,0.111,24
954,114.361,0,5,3,0.869,0.195,2,,,953,120.868,one_point,5,6,0.885,0.197,24,,,,1026,119.047,one_point,3,6,0.937,0.1,26
955,105.978,0,5,3,0.861,0.189,2,,,954,114.361,one_point,5,6,0.869,0.195,24,,,,1438,119.107,one_point,4,6,0.928,0.105,28
956,89.212,0,5,3,0.863,0.2,2,,,955,105.978,one_point,5,6,0.861,0.189,24,,,,941,119.146,one_point,5,6,0.875,0.194,24
957,49.618,0,5,3,0.873,0.202,2,,,956,89.212,one_point,5,6,0.863,0.2,24,,,,969,119.375,one_point,5,6,0.865,0.206,24
958,116.927,0,5,3,0.873,0.199,2,,,957,49.618,one_point,5,6,0.873,0.202,24,,,,535,119.393,uniform,6,6,0.842,0.124,28
959,115.492,0,5,3,0.883,0.199,2,,,958,116.927,one_point,5,6,0.873,0.199,24,,,,708,119.43,two_point,5,6,0.836,0.177,24
960,106.739,0,5,3,0.873,0.192,2,,,959,115.492,one_point,5,6,0.883,0.199,24,,,,101,119.479,one_point,3,6,0.863,0.198,20
961,98.159,0,5,3,0.871,0.198,2,,,960,106.739,one_point,5,6,0.873,0.192,24,,,,93,119.507,one_point,6,6,0.869,0.201,22
962,89.814,0,5,3,0.931,0.199,2,,,961,98.159,one_point,5,6,0.871,0.198,24,,,,943,119.625,one_point,5,6,0.876,0.202,26
963,113.341,0,5,3,0.873,0.198,2,,,962,89.814,one_point,5,6,0.931,0.199,24,,,,413,119.664,one_point,6,4,0.805,0.233,22
964,117.52,0,5,3,0.873,0.2,2,,,963,113.341,one_point,5,6,0.873,0.198,24,,,,94,119.69,one_point,6,6,0.853,0.272,22
965,113.489,0,5,3,0.874,0.2,2,,,964,117.52,one_point,5,6,0.873,0.2,24,,,,75,119.797,uniform,5,4,0.925,0.232,28
966,112.327,0,5,3,0.871,0.202,2,,,965,113.489,one_point,5,6,0.874,0.2,24,,,,739,119.811,two_point,5,6,0.935,0.117,26
967,102.745,0,5,3,0.866,0.198,2,,,966,112.327,one_point,5,6,0.871,0.202,24,,,,1423,119.816,uniform,5,6,0.94,0.104,26
968,87.577,0,5,3,0.872,0.204,2,,,967,102.745,one_point,5,6,0.866,0.198,24,,,,980,119.818,one_point,5,2,0.882,0.194,22
969,119.375,0,5,3,0.865,0.206,2,,,968,87.577,one_point,5,6,0.872,0.204,24,,,,831,119.858,one_point,5,6,0.948,0.216,26
970,112.391,0,5,3,0.866,0.207,2,,,969,119.375,one_point,5,6,0.865,0.206,24,,,,543,119.861,uniform,5,6,0.846,0.125,28
971,113.946,0,5,3,0.866,0.205,2,,,970,112.391,one_point,5,6,0.866,0.207,24,,,,131,119.883,one_point,6,6,0.86,0.203,22
972,91.557,0,5,3,0.867,0.203,2,,,971,113.946,one_point,5,6,0.866,0.205,24,,,,1419,119.964,two_point,5,6,0.922,0.23,26
973,109.12,0,5,3,0.878,0.206,2,,,972,91.557,one_point,5,6,0.867,0.203,24,,,,1157,119.968,two_point,5,6,0.838,0.104,22
974,157.826,0,5,3,0.879,0.206,2,,,973,109.12,one_point,5,6,0.878,0.206,24,,,,1177,120.015,uniform,5,4,0.926,0.211,30
975,130.739,0,5,3,0.858,0.207,2,,,974,157.826,one_point,5,6,0.879,0.206,24,,,,603,120.083,two_point,5,6,0.842,0.145,24
976,123.728,0,5,3,0.881,0.215,2,,,975,130.739,one_point,5,6,0.858,0.207,24,,,,141,120.09,one_point,5,4,0.873,0.289,24
977,146.411,0,5,3,0.878,0.214,2,,,976,123.728,one_point,5,6,0.881,0.215,24,,,,729,120.106,uniform,4,6,0.947,0.108,28
978,108.636,0,5,3,0.882,0.215,1,,,977,146.411,one_point,5,6,0.878,0.214,24,,,,993,120.149,one_point,5,6,0.939,0.223,26
979,96.275,0,5,3,0.855,0.193,1,,,978,108.636,one_point,5,6,0.882,0.215,22,,,,1048,120.161,one_point,5,6,0.82,0.108,26
980,119.818,0,5,1,0.882,0.194,1,,,979,96.275,one_point,5,6,0.855,0.193,22,,,,1153,120.315,two_point,5,6,0.842,0.205,20
981,133.642,0,5,1,0.876,0.188,1,,,980,119.818,one_point,5,2,0.882,0.194,22,,,,597,120.386,two_point,5,6,0.938,0.247,24
982,265.348,0,5,1,0.889,0.193,1,,,981,133.642,one_point,5,2,0.876,0.188,22,,,,1033,120.441,one_point,5,6,0.849,0.203,24
983,270.126,0,5,1,0.87,0.189,1,,,982,265.348,one_point,5,2,0.889,0.193,22,,,,121,120.445,one_point,6,6,0.808,0.299,22
984,182.483,0,5,1,0.85,0.211,3,,,983,270.126,one_point,5,2,0.87,0.189,22,,,,1406,120.456,two_point,5,6,0.926,0.216,28
985,96.927,0,5,3,0.871,0.209,3,,,984,182.483,one_point,5,2,0.85,0.211,26,,,,713,120.52,one_point,3,6,0.847,0.294,28
986,100.834,0,5,3,0.875,0.161,3,,,985,96.927,one_point,5,6,0.871,0.209,26,,,,1323,120.634,one_point,5,6,0.846,0.104,28
987,93.623,0,5,3,0.817,0.187,3,,,986,100.834,one_point,5,6,0.875,0.161,26,,,,58,120.671,one_point,6,6,0.874,0.195,24
988,107.196,0,5,3,0.902,0.162,3,,,987,93.623,one_point,5,6,0.817,0.187,26,,,,1095,120.685,one_point,5,6,0.946,0.214,26
989,89.455,0,5,3,0.852,0.211,3,,,988,107.196,one_point,5,6,0.902,0.162,26,,,,561,120.769,two_point,6,6,0.844,0.109,28
990,93.539,0,5,3,0.817,0.21,3,,,989,89.455,one_point,5,6,0.852,0.211,26,,,,631,120.799,two_point,5,6,0.834,0.133,28
991,127.749,0,5,3,0.933,0.221,3,,,990,93.539,one_point,5,6,0.817,0.21,26,,,,910,120.868,one_point,5,4,0.839,0.21,22
992,112.115,0,5,3,0.933,0.201,5,,,991,127.749,one_point,5,6,0.933,0.221,26,,,,953,120.868,one_point,5,6,0.885,0.197,24
993,120.149,0,5,3,0.939,0.223,3,,,992,112.115,one_point,5,6,0.933,0.201,30,,,,1411,120.933,two_point,3,6,0.926,0.105,28
994,114.834,0,5,3,0.813,0.224,5,,,993,120.149,one_point,5,6,0.939,0.223,26,,,,158,120.98,one_point,6,6,0.849,0.107,26
995,108.085,0,5,3,0.853,0.195,5,,,994,114.834,one_point,5,6,0.813,0.224,30,,,,97,121.005,one_point,6,6,0.869,0.27,22
996,98.385,0,5,3,0.919,0.222,5,,,995,108.085,one_point,5,6,0.853,0.195,30,,,,1283,121.101,one_point,5,6,0.921,0.106,28
997,91.404,0,5,3,0.932,0.178,2,,,996,98.385,one_point,5,6,0.919,0.222,30,,,,436,121.123,two_point,6,6,0.834,0.119,28
998,87.454,0,5,3,0.875,0.195,2,,,997,91.404,one_point,5,6,0.932,0.178,24,,,,783,121.269,one_point,5,6,0.931,0.11,26
999,86.177,0,5,3,0.803,0.168,2,,,998,87.454,one_point,5,6,0.875,0.195,24,,,,1334,121.271,two_point,5,6,0.937,0.1,26
1000,97.328,0,5,3,0.814,0.198,2,,,999,86.177,one_point,5,6,0.803,0.168,24,,,,140,121.362,one_point,5,4,0.843,0.289,26
1001,84.247,0,5,3,0.938,0.104,2,,,1000,97.328,one_point,5,6,0.814,0.198,24,,,,416,121.37,one_point,6,4,0.839,0.23,30
1002,100.395,0,5,3,0.876,0.219,2,,,1001,84.247,one_point,5,6,0.938,0.104,24,,,,302,121.397,one_point,6,6,0.875,0.229,28
1003,102.35,0,5,3,0.915,0.104,2,,,1002,100.395,one_point,5,6,0.876,0.219,24,,,,839,121.436,one_point,5,6,0.94,0.218,26
1004,83.397,0,5,3,0.848,0.202,2,,,1003,102.35,one_point,5,6,0.915,0.104,24,,,,747,121.575,one_point,6,6,0.939,0.1,26
1005,113.23,0,5,3,0.939,0.104,3,,,1004,83.397,one_point,5,6,0.848,0.202,24,,,,1296,121.594,one_point,4,6,0.94,0.101,26
1006,85.97,0,5,3,0.848,0.1,3,,,1005,113.23,one_point,5,6,0.939,0.104,26,,,,1288,121.833,one_point,5,6,0.928,0.106,28
1007,166.475,0,5,3,0.94,0.205,3,,,1006,85.97,one_point,5,6,0.848,0.1,26,,,,426,121.861,two_point,5,6,0.848,0.238,28
1008,95.292,0,5,3,0.847,0.145,3,,,1007,166.475,one_point,5,6,0.94,0.205,26,,,,330,121.899,uniform,4,4,0.945,0.238,28
1009,136.924,0,5,2,0.861,0.104,3,,,1008,95.292,one_point,5,6,0.847,0.145,26,,,,1395,122.02,two_point,5,6,0.947,0.1,28
1010,86.457,0,5,2,0.936,0.155,3,,,1009,136.924,one_point,5,4,0.861,0.104,26,,,,1447,122.116,one_point,5,6,0.84,0.108,26
1011,138.921,0,5,2,0.941,0.206,3,,,1010,86.457,one_point,5,4,0.936,0.155,26,,,,1069,122.128,one_point,5,6,0.879,0.199,22
1012,110.374,0,5,3,0.94,0.214,3,,,1011,138.921,one_point,5,4,0.941,0.206,26,,,,1284,122.162,one_point,5,6,0.925,0.27,28
1013,109.874,0,5,3,0.929,0.156,1,,,1012,110.374,one_point,5,6,0.94,0.214,26,,,,830,122.202,one_point,5,6,0.928,0.26,26
1014,105.205,0,5,3,0.857,0.214,1,,,1013,109.874,one_point,5,6,0.929,0.156,22,,,,1271,122.227,one_point,5,6,0.948,0.244,28
1015,113.81,0,5,3,0.929,0.214,1,,,1014,105.205,one_point,5,6,0.857,0.214,22,,,,449,122.269,two_point,5,6,0.902,0.12,28
1016,129.745,0,5,3,0.801,0.149,1,,,1015,113.81,one_point,5,6,0.929,0.214,22,,,,1229,122.36,one_point,5,6,0.924,0.234,28
1017,99.022,0,5,3,0.845,0.201,1,,,1016,129.745,one_point,5,6,0.801,0.149,22,,,,1412,122.41,two_point,3,6,0.93,0.201,28
1018,118.873,0,5,3,0.857,0.191,1,,,1017,99.022,one_point,5,6,0.845,0.201,22,,,,855,122.498,one_point,5,6,0.932,0.214,26
1019,100.001,0,5,3,0.858,0.108,1,,,1018,118.873,one_point,5,6,0.857,0.191,22,,,,890,122.517,two_point,5,6,0.912,0.105,22
1020,103.268,0,5,3,0.845,0.108,1,,,1019,100.001,one_point,5,6,0.858,0.108,22,,,,179,122.525,uniform,5,6,0.858,0.297,22
1021,109.482,0,5,3,0.845,0.108,3,,,1020,103.268,one_point,5,6,0.845,0.108,22,,,,613,122.536,one_point,3,6,0.837,0.246,24
1022,104.723,0,5,3,0.845,0.108,3,,,1021,109.482,one_point,5,6,0.845,0.108,26,,,,1451,122.591,uniform,5,6,0.844,0.218,24
1023,80.672,0,5,3,0.845,0.19,3,,,1022,104.723,one_point,5,6,0.845,0.108,26,,,,586,122.748,two_point,5,6,0.839,0.262,24
1024,96.118,0,3,3,0.851,0.103,3,,,1023,80.672,one_point,5,6,0.845,0.19,26,,,,15,122.807,one_point,3,6,0.828,0.295,22
1025,112.931,0,3,3,0.872,0.103,3,,,1024,96.118,one_point,3,6,0.851,0.103,26,,,,518,122.836,one_point,5,6,0.838,0.103,26
1026,119.047,0,3,3,0.937,0.1,3,,,1025,112.931,one_point,3,6,0.872,0.103,26,,,,1282,122.929,one_point,5,6,0.933,0.107,28
1027,103.911,0,3,3,0.936,0.103,3,,,1026,119.047,one_point,3,6,0.937,0.1,26,,,,1361,123.048,one_point,5,4,0.94,0.109,26
1028,98.03,0,3,3,0.911,0.1,2,,,1027,103.911,one_point,3,6,0.936,0.103,26,,,,1435,123.111,two_point,5,6,0.9,0.118,28
1029,117.163,0,3,3,0.937,0.103,2,,,1028,98.03,one_point,3,6,0.911,0.1,24,,,,350,123.124,uniform,6,6,0.948,0.141,22
1030,90.018,0,3,3,0.937,0.196,2,,,1029,117.163,one_point,3,6,0.937,0.103,24,,,,1122,123.256,one_point,5,6,0.841,0.208,26
1031,96.787,0,5,3,0.942,0.185,2,,,1030,90.018,one_point,3,6,0.937,0.196,24,,,,458,123.257,two_point,5,6,0.84,0.117,28
1032,111.197,0,5,3,0.849,0.208,2,,,1031,96.787,one_point,5,6,0.942,0.185,24,,,,168,123.288,one_point,6,6,0.867,0.1,20
1033,120.441,0,5,3,0.849,0.203,2,,,1032,111.197,one_point,5,6,0.849,0.208,24,,,,717,123.329,one_point,3,6,0.846,0.283,28
1034,77.384,0,5,3,0.942,0.196,2,,,1033,120.441,one_point,5,6,0.849,0.203,24,,,,724,123.377,uniform,5,2,0.943,0.101,28
1035,101.293,0,5,3,0.942,0.185,2,,,1034,77.384,one_point,5,6,0.942,0.196,24,,,,316,123.391,one_point,6,6,0.939,0.201,28
1036,90.331,0,5,3,0.942,0.197,2,,,1035,101.293,one_point,5,6,0.942,0.185,24,,,,1094,123.427,one_point,5,6,0.944,0.218,26
1037,110.525,0,5,3,0.853,0.208,2,,,1036,90.331,one_point,5,6,0.942,0.197,24,,,,1286,123.465,one_point,5,6,0.924,0.104,28
1038,99.58,0,5,3,0.906,0.269,3,,,1037,110.525,one_point,5,6,0.853,0.208,24,,,,339,123.499,uniform,6,6,0.946,0.205,22
1039,106.787,0,5,3,0.914,0.207,3,,,1038,99.58,one_point,5,6,0.906,0.269,26,,,,508,123.528,two_point,6,6,0.888,0.112,24
1040,96.295,0,5,3,0.853,0.202,3,,,1039,106.787,one_point,5,6,0.914,0.207,26,,,,407,123.53,one_point,5,6,0.872,0.208,22
1041,79.689,0,5,3,0.946,0.2,3,,,1040,96.295,one_point,5,6,0.853,0.202,26,,,,905,123.603,one_point,5,6,0.807,0.17,26
1042,78.311,0,5,3,0.946,0.218,3,,,1041,79.689,one_point,5,6,0.946,0.2,26,,,,666,123.635,one_point,5,6,0.929,0.11,28
1043,100.779,0,5,3,0.854,0.227,3,,,1042,78.311,one_point,5,6,0.946,0.218,26,,,,298,123.69,one_point,5,6,0.875,0.235,22
1044,109.642,0,5,3,0.944,0.107,3,,,1043,100.779,one_point,5,6,0.854,0.227,26,,,,976,123.728,one_point,5,6,0.881,0.215,24
1045,91.829,0,5,3,0.863,0.106,3,,,1044,109.642,one_point,5,6,0.944,0.107,26,,,,591,123.784,two_point,5,6,0.918,0.24,24
1046,109.841,0,5,3,0.877,0.107,0,,,1045,91.829,one_point,5,6,0.863,0.106,26,,,,1147,123.795,two_point,2,6,0.847,0.1,24
1047,141.261,0,5,3,0.893,0.18,3,,,1046,109.841,one_point,5,6,0.877,0.107,20,,,,27,123.982,uniform,4,4,0.803,0.261,26
1048,120.161,0,5,3,0.82,0.108,3,,,1047,141.261,one_point,5,6,0.893,0.18,26,,,,494,124.085,one_point,5,6,0.83,0.266,24
1049,79.584,0,5,3,0.869,0.109,0,,,1048,120.161,one_point,5,6,0.82,0.108,26,,,,813,124.274,one_point,5,2,0.941,0.24,26
1050,163.922,0,5,3,0.864,0.1,3,,,1049,79.584,one_point,5,6,0.869,0.109,20,,,,1307,124.298,one_point,5,6,0.93,0.109,22
1051,113.392,0,5,3,0.869,0.213,0,,,1050,163.922,one_point,5,6,0.864,0.1,26,,,,711,124.405,two_point,3,6,0.835,0.24,24
1052,27571.582,0,5,0,0.871,0.104,0,,,1051,113.392,one_point,5,6,0.869,0.213,20,,,,628,124.479,two_point,3,6,0.839,0.107,28
1053,22616.872,0,5,0,0.87,0.103,2,,,1052,27571.582,one_point,5,0,0.871,0.104,20,,,,1163,124.616,two_point,5,6,0.84,0.233,24
1054,109.297,0,2,3,0.872,0.141,2,,,1053,22616.872,one_point,5,0,0.87,0.103,24,,,,1219,124.749,one_point,3,6,0.943,0.212,28
1055,82.533,0,5,3,0.87,0.175,2,,,1054,109.297,one_point,2,6,0.872,0.141,24,,,,1152,124.887,two_point,5,6,0.848,0.207,20
1056,93.531,0,2,3,0.841,0.21,2,,,1055,82.533,one_point,5,6,0.87,0.175,24,,,,755,124.907,one_point,5,6,0.945,0.101,26
1057,20008.993,0,5,0,0.883,0.1,2,,,1056,93.531,one_point,2,6,0.841,0.21,24,,,,1287,125.003,one_point,5,6,0.934,0.105,28
1058,99.097,0,5,3,0.933,0.261,3,,,1057,20008.993,one_point,5,0,0.883,0.1,24,,,,148,125.021,one_point,6,6,0.856,0.112,26
1059,160.957,0,5,3,0.948,0.113,3,,,1058,99.097,one_point,5,6,0.933,0.261,26,,,,1071,125.054,one_point,5,6,0.879,0.202,22
1060,97.602,0,5,3,0.934,0.209,3,,,1059,160.957,one_point,5,6,0.948,0.113,26,,,,1211,125.085,one_point,5,6,0.841,0.1,26
1061,78.84,0,5,3,0.95,0.1,3,,,1060,97.602,one_point,5,6,0.934,0.209,26,,,,659,125.231,uniform,5,6,0.844,0.101,20
1062,97.848,0,5,3,0.934,0.113,3,,,1061,78.84,one_point,5,6,0.95,0.1,26,,,,906,125.33,one_point,5,6,0.809,0.113,26
1063,106.673,2,5,3,0.933,0.113,3,,,1062,97.848,one_point,5,6,0.934,0.113,26,,,,265,125.338,one_point,3,4,0.851,0.292,24
1064,84.475,2,5,3,0.949,0.113,3,,,1063,106.673,uniform,5,6,0.933,0.113,26,,,,583,125.389,two_point,5,6,0.822,0.258,24
1065,95.786,2,5,3,0.926,0.202,3,,,1064,84.475,uniform,5,6,0.949,0.113,26,,,,229,125.504,one_point,6,6,0.848,0.215,22
1066,103.32,2,5,3,0.879,0.2,1,,,1065,95.786,uniform,5,6,0.926,0.202,26,,,,1,125.541,uniform,4,4,0.871,0.17,24
1067,143.666,2,5,3,0.944,0.274,1,,,1066,103.32,uniform,5,6,0.879,0.2,22,,,,554,125.548,uniform,5,6,0.827,0.113,28
1068,93.522,2,5,3,0.939,0.203,1,,,1067,143.666,uniform,5,6,0.944,0.274,22,,,,362,125.642,one_point,5,6,0.844,0.221,28
1069,122.128,0,5,3,0.879,0.199,1,,,1068,93.522,uniform,5,6,0.939,0.203,22,,,,677,125.654,two_point,5,6,0.837,0.292,22
1070,109.021,0,5,3,0.94,0.275,1,,,1069,122.128,one_point,5,6,0.879,0.199,22,,,,657,125.823,uniform,5,6,0.843,0.101,20
1071,125.054,0,5,3,0.879,0.202,1,,,1070,109.021,one_point,5,6,0.94,0.275,22,,,,466,125.927,two_point,4,6,0.838,0.108,28
1072,200.113,0,5,3,0.817,0.274,2,,,1071,125.054,one_point,5,6,0.879,0.202,22,,,,882,125.928,one_point,5,6,0.948,0.19,22
1073,64.775,0,5,3,0.94,0.219,2,,,1072,200.113,one_point,5,6,0.817,0.274,24,,,,1391,126.225,two_point,5,6,0.948,0.214,28
1074,91.837,0,5,2,0.93,0.194,2,,,1073,64.775,one_point,5,6,0.94,0.219,24,,,,1466,126.551,uniform,5,6,0.929,0.119,24
1075,140.023,0,5,3,0.938,0.192,2,,,1074,91.837,one_point,5,4,0.93,0.194,24,,,,187,126.712,one_point,6,6,0.872,0.202,24
1076,101.723,0,5,3,0.842,0.218,2,,,1075,140.023,one_point,5,6,0.938,0.192,24,,,,99,126.774,one_point,3,6,0.861,0.286,20
1077,140.492,0,5,3,0.817,0.19,2,,,1076,101.723,one_point,5,6,0.842,0.218,24,,,,1186,126.8,two_point,5,6,0.847,0.202,28
1078,91.808,0,5,2,0.842,0.218,2,,,1077,140.492,one_point,5,6,0.817,0.19,24,,,,429,127.236,two_point,5,6,0.946,0.238,28
1079,141.322,0,5,2,0.939,0.221,2,,,1078,91.808,one_point,5,4,0.842,0.218,24,,,,600,127.252,two_point,5,6,0.842,0.102,24
1080,95.022,0,5,2,0.938,0.224,2,,,1079,141.322,one_point,5,4,0.939,0.221,24,,,,655,127.27,uniform,5,6,0.844,0.103,20
1081,96.554,0,5,3,0.937,0.227,3,,,1080,95.022,one_point,5,4,0.938,0.224,24,,,,400,127.385,one_point,6,6,0.849,0.231,24
1082,95.646,0,5,3,0.938,0.214,3,,,1081,96.554,one_point,5,6,0.937,0.227,26,,,,760,127.445,one_point,5,6,0.939,0.239,26
1083,92.75,0,5,3,0.938,0.225,3,,,1082,95.646,one_point,5,6,0.938,0.214,26,,,,1167,127.469,two_point,5,6,0.855,0.11,24
1084,84.43,0,5,3,0.938,0.227,3,,,1083,92.75,one_point,5,6,0.938,0.225,26,,,,562,127.57,two_point,6,6,0.846,0.109,28
1085,86.551,0,5,3,0.939,0.23,3,,,1084,84.43,one_point,5,6,0.938,0.227,26,,,,850,127.61,one_point,5,6,0.932,0.205,26
1086,74.785,0,5,3,0.935,0.224,3,,,1085,86.551,one_point,5,6,0.939,0.23,26,,,,1110,127.675,uniform,4,6,0.918,0.228,22
1087,84.966,0,5,3,0.942,0.212,3,,,1086,74.785,one_point,5,6,0.935,0.224,26,,,,991,127.749,one_point,5,6,0.933,0.221,26
1088,110.564,0,5,3,0.942,0.218,5,,,1087,84.966,one_point,5,6,0.942,0.212,26,,,,246,127.777,one_point,6,6,0.845,0.293,26
1089,116.145,0,5,3,0.942,0.213,5,,,1088,110.564,one_point,5,6,0.942,0.218,30,,,,1453,127.842,uniform,5,6,0.845,0.218,24
1090,102.863,0,5,3,0.944,0.212,5,,,1089,116.145,one_point,5,6,0.942,0.213,30,,,,289,127.889,two_point,6,6,0.865,0.194,22
1091,98.786,0,5,3,0.945,0.216,3,,,1090,102.863,one_point,5,6,0.944,0.212,30,,,,635,127.901,one_point,5,6,0.834,0.235,28
1092,142.474,0,5,3,0.942,0.218,5,,,1091,98.786,one_point,5,6,0.945,0.216,26,,,,519,127.908,one_point,5,6,0.838,0.297,30
1093,71.181,0,5,3,0.943,0.219,3,,,1092,142.474,one_point,5,6,0.942,0.218,30,,,,322,127.957,uniform,6,6,0.943,0.233,28
1094,123.427,0,5,3,0.944,0.218,3,,,1093,71.181,one_point,5,6,0.943,0.219,26,,,,444,128.048,two_point,5,6,0.829,0.12,28
1095,120.685,0,5,3,0.946,0.214,3,,,1094,123.427,one_point,5,6,0.944,0.218,26,,,,923,128.083,two_point,2,6,0.942,0.11,26
1096,207.236,0,3,1,0.945,0.219,3,,,1095,120.685,one_point,5,6,0.946,0.214,26,,,,1103,128.145,one_point,5,6,0.848,0.216,24
1097,320.693,0,3,1,0.946,0.212,3,,,1096,207.236,one_point,3,2,0.945,0.219,26,,,,1265,128.264,one_point,5,6,0.932,0.104,26
1098,305.025,0,3,1,0.93,0.219,3,,,1097,320.693,one_point,3,2,0.946,0.212,26,,,,1358,128.419,one_point,5,4,0.942,0.236,26
1099,167.91,0,3,1,0.93,0.21,3,,,1098,305.025,one_point,3,2,0.93,0.219,26,,,,605,128.515,two_point,5,2,0.926,0.292,24
