number,value,crossover_type,k,n_elites,p_crossover_max,p_crossover_min,pop_size,rosenbrock_mean,salomon_mean,whitley_mean
716,87.75238291244426,uniform,3,4,0.8455805368399236,0.2408769906736025,28,192.11289659733046,0.33987334646427964,70.80437879353804
1437,87.86412278190551,one_point,3,4,0.8967844355753555,0.23456789195153993,30,192.45784358526458,0.23987334595725035,70.8946514144947
944,88.00830679663055,one_point,3,2,0.9183800876798762,0.2541713109380297,26,194.35903687790795,0.2998733496124367,69.36601016237124
532,88.17664558623278,one_point,3,2,0.8265245864198664,0.27450535714596186,26,198.51594529560538,0.2798733478517831,65.73411811524116
1605,88.24263517197629,two_point,3,4,0.893061375611433,0.26110340970681833,30,202.9405512512508,0.29987334624740875,61.48748091843065
1948,88.78162259916509,one_point,3,0,0.8766851998050369,0.23103304318405282,30,139.5355655516369,0.7554824836230856,126.05381976223529
1737,88.80875623448746,one_point,3,0,0.8955419539897977,0.2648710880110876,30,137.51347581505394,0.747629546161015,128.16516334224738
1178,89.10580128247604,one_point,4,6,0.8953764649191455,0.2733165059361457,30,190.5657556506481,0.3798733459384538,76.37177485084158
1994,89.11495206069675,two_point,3,2,0.8771926852986283,0.22955611800361472,20,207.54779089113694,0.29987334678354693,59.49719194416976
795,89.1709221832765,one_point,3,0,0.917001500941123,0.2704212851845517,26,130.2287455357375,0.786875286072586,136.49714572801946
887,89.25524916195822,one_point,3,4,0.833667670165198,0.2534072283060978,30,217.65585291879088,0.279873348651894,49.830021218431874
1113,89.5070095185896,one_point,3,6,0.9085697985349687,0.2794775330792323,30,188.46921951971967,0.33987334591904184,79.71193569013005
525,89.55991866199004,one_point,3,2,0.9162512976699333,0.27617711390359534,26,210.06428644799945,0.23987334612886801,58.37559619184184
197,89.58263391171778,uniform,5,4,0.8319923230895746,0.2889921398082351,24,199.6135736360083,0.33987334736697045,68.79445475177808
292,89.63877466275763,uniform,5,4,0.8537567958913242,0.17495957637751636,24,197.9904519460544,0.33987334619446957,70.58599869602399
321,90.14511566553801,one_point,3,2,0.9090268829336503,0.16438604112630964,30,199.93875361624683,0.29987334674296034,70.19672003362425
65,90.18646264108007,uniform,4,4,0.8771855284373218,0.11373614020373239,28,200.37133201316036,0.3198733467208554,69.86818256335899
1301,90.35860971076177,one_point,3,2,0.8880857610558132,0.2559658256132902,30,209.09726152133356,0.2398733460029597,61.738694264948776
352,90.37723485186255,one_point,3,0,0.904767742195857,0.11467875068901517,22,129.7267319808803,0.8955597363532369,140.5094128383541
93,90.58939156232624,uniform,4,4,0.9035889444539128,0.20575223968877573,20,209.91207043695513,0.3398733461708995,61.51623090385274
2128,90.80153758075221,one_point,3,2,0.8492860494671456,0.10406441799462456,30,197.49805438921598,0.23987335084053676,74.66668500220015
1635,90.83899618577438,one_point,3,2,0.8837795047497102,0.2557541827737949,30,217.6083861653197,0.2398733461242081,54.66872904587926
1511,91.28840334055285,one_point,3,0,0.8882890018026748,0.11375305066191259,30,145.7085234672626,0.7723715251282377,127.3843150292677
723,91.34580120295819,two_point,4,2,0.8403692678432692,0.27752004549334186,26,207.4659152992786,0.31987334613470575,66.2516149634613
1494,91.3468892689823,one_point,3,2,0.8834383799820947,0.2454987819958096,30,206.86928208074264,0.27987334618314363,66.89151238002113
1640,91.34962475808614,two_point,3,0,0.8971255127501658,0.256537998004298,30,139.79179486606813,0.6677929962102551,133.58928641198
1442,91.66422031579604,one_point,3,2,0.8887973799782865,0.23997826047022458,20,208.93315734128092,0.27987334607787223,65.77963026002934
1157,92.02872819790747,uniform,3,2,0.9187087252047363,0.2772467630434148,28,197.25296594656822,0.2598733470729816,78.5733453000812
355,92.05474240767738,one_point,3,0,0.9046542666037489,0.11400201404056422,30,147.23105355233992,0.8385567733842055,128.09461689730801
670,92.15840697360731,two_point,3,2,0.839353265902878,0.25343765359539716,30,208.78672159765443,0.2998733633786055,67.38862595978893
56,92.20032520909103,two_point,5,6,0.8293817145830108,0.16166018386807324,22,220.09591004024008,0.35987334606490284,56.14519224096807
291,92.32591346554476,uniform,5,4,0.8832591699345669,0.27718344304447123,24,207.522318006242,0.3398733464756763,69.1155490439166
1459,92.38281899291216,one_point,4,2,0.8748799515781909,0.2494537392677858,30,214.60263805542814,0.2798733459489985,62.26594557735932
1800,92.80259659771939,one_point,3,4,0.8944653996975199,0.22839197487520696,30,234.2434971158503,0.2398733470853454,43.924419330222506
405,92.82010755912559,uniform,3,6,0.842798794176778,0.2724791747736557,26,207.65521693051673,0.29987334715862024,70.50523239970146
544,92.86579480944188,two_point,3,2,0.9091648837359979,0.2851841783439027,30,224.60498169558795,0.25987334638514825,53.732529386352574
1208,93.17207172711785,uniform,3,0,0.8270634490897206,0.23602374948704363,20,134.0009742180325,0.9338047902276557,144.58143617309338
463,93.28834488815885,uniform,3,0,0.9087892434251835,0.2766783064936234,26,149.11922862064728,0.7186076287872696,130.02719841504197
338,93.77851947085266,one_point,3,2,0.911075362418462,0.1909129348217914,30,219.4888588771918,0.21987334598566338,61.626826189380516
1104,93.84971792264298,one_point,3,0,0.8342691304495028,0.21927764953801626,24,143.26098189023315,0.8760032790820356,137.4121685986138
1965,93.99284520691947,one_point,3,4,0.8797192089569184,0.22896002750178324,26,208.14790746335402,0.35987334829842865,73.47075480910598
1335,94.16300474287324,one_point,4,2,0.8825050641049312,0.23302200073142673,30,229.06534921218613,0.2598733459047018,53.16379167052887
1954,94.24578098921559,two_point,3,0,0.8864495205346836,0.22499983505315224,30,157.6176285918916,0.7475695962895111,124.37214477946566
1739,94.27832501847178,one_point,3,0,0.891371827666905,0.1163198421032919,30,152.2775071016983,0.8001658422801616,129.75730211143687
435,94.46739732173387,uniform,3,6,0.9151716115109192,0.2308616906702853,28,205.72625427736452,0.29987334622178474,77.37606434161529
772,94.49002620870431,two_point,3,2,0.911224213695639,0.26624582608331127,26,220.68386756513792,0.2798733467840067,62.506337714191034
1163,94.85754464967401,uniform,3,6,0.8927526640454615,0.2871198047822717,28,221.370540164263,0.2798733461094432,62.92222043864956
1285,95.09233854340253,uniform,3,4,0.8211847594503909,0.20809812564239757,28,233.54072786587784,0.25987334637320864,51.47641441795652
1685,95.45435551817748,one_point,3,2,0.8169921268788904,0.11358291712810109,30,234.2717965421661,0.2798733467169032,51.81139666564944
13,95.87435273088325,one_point,6,6,0.8441727544822535,0.247622246975051,26,216.59054655565228,0.3398733462319884,70.69263829076544
1938,96.03398069283594,one_point,3,4,0.8811999899784531,0.12021206851217958,20,220.40704429079398,0.3798733461143999,67.31502444159943
142,96.15236741976223,uniform,6,6,0.8668288149673742,0.11174627559292527,20,227.09037678989188,0.37987334628732256,60.986852123107454
1760,96.18636307953624,two_point,3,4,0.8995984416601086,0.15642924063266805,20,227.43610821335443,0.35987334664894516,60.76310767860529
1390,96.20076555930036,one_point,4,2,0.8902177267960868,0.23695911704885922,30,237.3925216442783,0.29987334608268407,50.90990168754013
1630,96.29627127065379,one_point,3,2,0.8725305587655131,0.2545812952847419,30,232.03443884192674,0.25987334631959014,56.594501623715054
1134,96.38245227808557,one_point,3,2,0.8534831504422189,0.22315364510667518,26,239.83142621141013,0.2398920636988476,49.07603855914771
79,96.41208121042581,uniform,4,4,0.858053777659033,0.19672053882710167,20,229.3212926492857,0.35987334587282843,59.555077636118895
143,96.61980409573225,two_point,3,4,0.8786578283866823,0.18601492075001147,28,223.30987381368217,0.31987334632567943,66.22966512718884
2117,96.64292045964721,uniform,3,4,0.8897272442173617,0.23566801960294895,24,228.82894136155068,0.2998733463083457,60.799946671082616
531,97.0930160614078,one_point,3,2,0.9150851599715735,0.2757044395943373,26,242.64974188645425,0.29987334681006195,48.32943295095907
1509,97.19035860161038,one_point,3,0,0.8858475845452687,0.1110499089733702,30,159.39902091809535,0.8288231510295819,131.34323173570618
1332,97.22367228481312,one_point,4,2,0.8894587782508463,0.23070453053333645,30,222.44231356925667,0.27987334591914215,68.94882993926356
403,97.61569054256988,one_point,3,2,0.901951619934717,0.26657930890648723,26,228.4174275268865,0.2998733463542818,64.12977075446885
2059,98.00453297444973,one_point,3,4,0.885293037899065,0.17502135836917168,30,234.48596878208906,0.29987334698579554,59.22775679427436
84,98.32560891780217,uniform,4,4,0.9340583317091703,0.21974947494395813,24,219.0781083667592,0.3398733462934895,75.55884504035379
345,98.60846906594935,two_point,6,2,0.9014314287425412,0.19097256366639975,20,235.17547999550317,0.299873345931667,60.35005385641322
202,98.71385658066488,uniform,5,4,0.9468613875616307,0.2629011315789733,20,241.25098317286788,0.29987334604017724,54.590713223086574
1394,98.93351298340055,one_point,6,2,0.893870176301229,0.2305215513720523,30,234.30065588531374,0.39987334595994845,62.10000971892798
1070,99.00015805347556,two_point,3,4,0.8284574122276841,0.22587268245952902,26,236.82708118772857,0.3398733465683957,59.8335196261297
1697,99.13646531291033,one_point,6,2,0.8793787779372089,0.2491142656733773,30,224.8689086474797,0.2798733460803526,72.2606139451709
1506,99.45897062593149,one_point,3,0,0.8717040085602644,0.2274777191694079,30,166.90385699869486,0.74421688941059,130.728837989689
1460,99.47368258503666,one_point,4,2,0.8728530824512316,0.24761445325288045,30,254.447631154078,0.2998733462943544,43.67354325473756
464,99.54691085723346,uniform,3,0,0.9077556266876744,0.2444714579311034,26,167.04048564152197,0.6886275718502228,130.91161935832815
70,99.68209609985466,one_point,3,2,0.8413013630799376,0.11618539051550454,30,229.25998386060792,0.2598733463892101,69.52643109256682
963,99.80575185380405,one_point,3,6,0.8305391292738427,0.2518913000654415,28,236.4812524388729,0.27987334721925217,62.656129775320004
831,99.89047561278012,two_point,3,4,0.9284766375143065,0.26879541391074735,26,234.29600283845403,0.33987334586344314,65.03555065402293
1277,100.03899722850981,uniform,3,0,0.8408746175605476,0.22352456236476084,22,151.27607158955712,0.8096831273154743,148.03123696865683
358,100.06193887418708,one_point,3,4,0.9051246062464409,0.12244669628841554,30,248.0348372638917,0.29987334613223876,51.8511060125373
1125,100.39099722409613,uniform,3,2,0.8874722012524089,0.11041759463029605,28,249.02074513525093,0.29987334632221263,51.85237319071522
793,100.62503828535972,one_point,3,0,0.9247069175672342,0.2720834767371973,26,164.94493903952662,0.9066287463705475,136.023547070182
946,100.68389506483254,two_point,3,0,0.8533972178575479,0.11400570166872008,26,173.52673773926776,0.7881895281672857,127.73675792706256
1664,100.70712493228808,one_point,3,2,0.8102527277944233,0.2473590796996969,22,229.37182726659188,0.29987334604137605,72.44967418423099
790,100.90491404877577,one_point,3,0,0.9201914731693918,0.2711673128543422,26,168.15254065890497,0.8387671447429265,133.7234343426794
101,100.9412301311083,two_point,3,0,0.9203065510111923,0.1731470893445796,30,175.01002098550265,0.7252480366961458,127.08842137112613
1531,102.13936780667552,one_point,4,4,0.8908697363006315,0.22044403778400104,22,246.2764176046955,0.3598733459086681,59.78181246942238
495,102.61539905207428,one_point,3,2,0.9108180427600245,0.29926666762166787,30,231.60872309860034,0.299873346603049,75.93760071101943
172,103.04369956990575,two_point,4,2,0.9067467030588111,0.10022871212989282,30,249.91422754280924,0.29987335376435575,58.91699781314367
1736,103.15364420402996,one_point,3,0,0.8945487184813739,0.18402031123345924,30,179.11896009277237,0.7873451492212268,129.55462737009628
708,103.26775870081819,uniform,3,2,0.8366435087406232,0.2517606838277948,28,270.63108699770544,0.3198733479127018,38.852315756836475
1848,103.55504205145269,one_point,3,4,0.8818861224336586,0.1143698874677901,30,259.1918091989482,0.33987335040149225,51.13344360500837
1606,103.6221101347927,two_point,3,4,0.8911744718912655,0.25913673871536846,30,237.3514035836227,0.3198733459313358,73.19505347482405
103,103.65595772973302,two_point,3,0,0.918238305415903,0.12499853258216388,30,177.83642562276094,0.7261736629047221,132.40527390353338
26,104.03658077812797,uniform,6,4,0.9247764740059602,0.13762566866964154,20,244.75305682103416,0.31987334689359936,67.03681216645616
1097,104.29717718638335,uniform,4,2,0.917251932616439,0.2130510685555361,22,244.24489808071303,0.29987334620954725,68.34676013222747
1741,104.52673928675927,one_point,3,0,0.8900093442929656,0.10610269188184128,30,184.20277942121152,0.6772242927319664,128.7002141463343
1883,104.61434456434687,one_point,3,0,0.87978301090721,0.10952068073873934,30,177.76196297271525,0.752058472985129,135.3290122473402
1350,104.93421580859483,one_point,4,2,0.8808472684325753,0.24004325143022126,30,265.7509277884138,0.21987334622192184,48.83184629114882
118,105.03428869729737,one_point,5,2,0.9014507751880761,0.21359822850618734,30,271.5725145052228,0.2998733464618015,43.23047824020753
196,105.15294739698999,uniform,5,4,0.8322220568342857,0.25677003849055857,24,246.8384276622756,0.339873347162653,68.28054118153169
92,105.82823977613639,uniform,4,6,0.8626376786381054,0.1820952287504139,20,245.33421996641397,0.35987334759142137,71.79062601440374
263,105.89719821027153,uniform,6,4,0.8638596206105522,0.2729615668508589,24,259.7745489185013,0.3998733464066521,57.517172365906596
1821,106.43240388756821,two_point,3,2,0.8974874425692547,0.24610531203510702,30,269.6292626316259,0.279873346043743,49.388075685034934
635,106.452544557038,two_point,3,2,0.829484067716762,0.22240987796734984,22,253.22503717853266,0.2798733462637524,65.85272314631759
591,106.74625177628054,one_point,3,0,0.8480310165963403,0.26068311278906686,30,187.85447324841908,0.6994753596094286,131.68480672081313
949,106.76239037863714,two_point,3,0,0.9186390256768339,0.2741946940458642,30,200.4266047089218,0.672877768669833,119.1876886583198
515,106.95833247793848,one_point,3,4,0.9098807230027289,0.2703408321777281,30,268.38852156490873,0.3398733511063575,52.14660251780036
687,107.2977322369522,one_point,3,2,0.8863920196879878,0.2567268071815001,30,258.15420692077385,0.25987334715380445,63.47911644292897
905,108.1647700390339,two_point,3,2,0.8793550452747004,0.2731412931979955,26,264.8431444625313,0.25987334593778955,59.391292308632636
1897,108.2009370134768,one_point,5,4,0.8813156730518118,0.10017200784946872,30,271.62771821747526,0.3398733462600375,52.6352194766951
1107,108.33440012579963,one_point,3,0,0.8338269947241874,0.2826890205880345,24,180.3105274314891,0.9374869465570954,143.75518599935273
89,108.57623902035029,uniform,4,4,0.8494712946519574,0.10866795289211509,24,276.46947261868297,0.27987334593991975,48.979371096428
592,108.76166180661671,one_point,3,0,0.8453924819154386,0.2614731359326603,22,181.54804604370875,0.9500382153656849,143.78690116077573
356,109.45065422681431,one_point,3,0,0.9047122172068803,0.11889825524894054,30,196.39651248674346,0.7773079861996999,131.17814220749975
1236,109.4950657248239,uniform,3,2,0.8943334619506236,0.2692939755702422,22,270.5304109797376,0.2598733467844137,57.694912847949695
2038,109.86184292486917,two_point,3,0,0.8993993132713304,0.2323958392391936,30,200.64918637072836,0.785447650690745,128.15089475318842
985,110.47157990632796,uniform,4,2,0.9174901555324544,0.2555965029378452,26,271.64122964078297,0.27987334617261794,59.49363673202826
87,110.79777589780689,uniform,3,6,0.9175727813740935,0.1810265147168731,24,272.2862675048359,0.3198733463046871,59.78718684228003
438,111.18235762243597,uniform,3,6,0.8405344054264543,0.26078156506318784,28,268.42604009163784,0.33987334617384024,64.78115942949627
2087,111.56661243674758,one_point,3,4,0.8449159640628108,0.2521254262238005,20,257.17032124600826,0.2598733478784343,77.26964271635606
584,111.70991738141767,two_point,3,2,0.9064697918974474,0.26759947568621395,30,265.33409098742857,0.279873346011853,69.51578781081257
1280,112.23918647068326,uniform,3,0,0.8422169156067312,0.23841956222745306,22,195.41137691539055,0.8945316735349934,140.41165082312423
77,112.96520850115125,one_point,6,4,0.8597014366144169,0.19677143026829497,20,267.1770187706711,0.4198733463565386,71.29873338642608
814,113.26898739270489,uniform,2,2,0.8796833638656014,0.12139256767178883,22,257.3055128036127,0.299873425096698,82.20157594940527
220,113.68251747929348,uniform,5,4,0.8299585218732801,0.250506924101909,20,269.14939569462007,0.3398733460155054,71.55828339724482
1281,115.08260414990663,uniform,3,0,0.842664950341916,0.24318260308272938,28,208.70153943290134,0.7992225008610744,135.74705051595748
2114,115.13415197585142,uniform,3,4,0.8803614825385233,0.2548286175602643,30,298.87293998646,0.27987334592086655,46.249642595173455
800,115.54557672067888,one_point,3,4,0.9150400309292661,0.2592900751736457,26,294.7662476605916,0.2598733468174757,51.61060915462757
1952,115.79598031434595,one_point,3,0,0.8866144260099581,0.10245052064302013,30,222.15148912881682,0.8179767472283885,124.41847506699261
901,115.9408720538463,two_point,4,2,0.9147779430956416,0.272832457465674,26,299.3080004898612,0.29987334638929414,48.21474232528844
1050,116.06782355736603,one_point,3,2,0.844198449199798,0.26859984395588216,22,288.3850477917491,0.2798733469629447,59.53854953338602
1174,116.57773606059122,one_point,3,6,0.8997954581306641,0.282255432479124,30,285.46695711172026,0.31987334603999745,63.946377724013416
500,116.66314169154695,one_point,3,2,0.9066117977565243,0.27253527670701405,30,299.57336006484155,0.2598733467025857,50.15619166309672
970,116.74910927870773,uniform,3,2,0.9069545582886863,0.26036911441328736,28,299.07728049888067,0.27987334634921845,50.8901739908933
340,116.77092302084465,two_point,3,2,0.8747645381855651,0.19037218841880668,20,299.49348545781106,0.2998733460217415,50.519410258701136
1011,117.17616493532203,uniform,3,2,0.8405979268140763,0.2256169558430167,28,299.1081102347893,0.31987334669994805,52.10051122447684
799,117.39023762950559,one_point,3,4,0.9163728608877734,0.26035192447919925,26,303.8306370932313,0.299873346055136,48.040202449230364
2069,117.58837531082357,two_point,3,2,0.8936885436236685,0.10909496974727262,30,298.8241038194659,0.2598733459308681,53.6811487670739
75,117.7359552832185,uniform,6,2,0.8913556355223399,0.11732576585129592,20,303.5644833341799,0.3398733469171001,49.3035091685585
893,117.74722707003555,one_point,3,6,0.8752952772671757,0.2181528681051325,30,299.1587075945324,0.33987334622712706,53.74310026934713
235,117.97190659456784,two_point,3,6,0.8722753934616124,0.2744038541307073,28,289.1258160763974,0.33987334612518094,64.45003036118094
167,118.12101337767844,uniform,4,2,0.8229700474064339,0.2052705041222557,24,299.39615800920353,0.27987334656883905,54.68700877726299
1615,118.17924194528996,one_point,3,2,0.8874804527128438,0.12485913422074739,22,281.6171434923108,0.27987334620417664,72.64070899735495
1668,118.49269356408745,one_point,3,2,0.8163800692202591,0.24649912958597556,22,281.9267633827136,0.3198733462033898,73.23144396334531
732,118.50521903423207,uniform,3,2,0.826199119098735,0.25478835201618794,30,300.2920367815702,0.19987335178869312,55.02374696933729
166,118.77850154023578,uniform,4,2,0.8837818176446226,0.20522391392884803,24,294.75510257059625,0.2798733460467969,61.300528704064355
1295,118.81839499825246,one_point,3,2,0.8894036753078591,0.25072854043265486,30,299.35342289319755,0.31987334647479115,56.78188875508503
842,119.47937595879391,uniform,4,2,0.9050987936034192,0.25907277743714,28,305.81795169320304,0.31987334601618456,52.300302837162484
1953,119.4798808221884,one_point,3,0,0.8863027963003964,0.22253996954974645,30,225.5384378091384,0.8412972735595708,132.05990738386723
371,119.75127213275134,uniform,3,2,0.89865778807483,0.25577687159733586,26,299.4857246854133,0.2998733467488243,59.468218366091875
1997,120.16648497137959,two_point,3,2,0.8931448310296868,0.11402700958287436,20,300.8025059557244,0.23987334606500615,59.45707561234932
2115,120.52067639986292,uniform,3,4,0.8891999118341903,0.2563150155326702,30,310.32129986030475,0.2798733461039564,50.9608559931801
1476,120.5478841212548,one_point,3,2,0.8741441506806237,0.24452975741180463,30,299.2690107335207,0.23356040541701883,62.141081224826664
351,120.77343636638352,one_point,3,2,0.8778775623821647,0.10713610481126297,30,299.223711568532,0.27987334597132374,62.81672418464723
60,120.856578534941,two_point,5,4,0.876673442653083,0.10330972077816113,22,299.62151704046937,0.37987334616845597,62.5683452181852
1340,121.15619077018836,one_point,4,2,0.885547025664709,0.23383333868417513,30,299.51632894805664,0.27987334600981995,63.67237001649865
23,121.82801832444603,uniform,5,4,0.9410600118473126,0.1492388519246243,20,307.3211419809196,0.2798733462066628,57.883039646211856
341,121.93647736744266,two_point,6,2,0.9109957622206901,0.19106147695251555,20,299.4145744953304,0.27987334637069444,66.1149842606269
1958,122.21294941288294,two_point,3,4,0.8932105838848335,0.24110668302437716,30,303.9715044599394,0.3198733459498277,62.347470432759586
59,122.66590917138069,two_point,5,6,0.8273608226874481,0.15874304951956775,26,304.72177505292336,0.2798733463565419,62.99607911486214
1031,122.95631482664841,uniform,3,2,0.8368233277131041,0.2514710048423255,26,322.9758490743542,0.2598733459307586,45.63322205966026
1790,122.97103623699486,two_point,5,2,0.8905114729446216,0.24966427505163297,30,316.5902281525267,0.2398733462581569,52.08300721219972
478,123.21012052104196,two_point,4,2,0.9022786410903096,0.2472579468115327,28,311.66087490641974,0.27987334592463303,57.68961331078149
1309,123.26384312316243,one_point,3,2,0.8861337278314146,0.24874438432440993,30,320.2285363928916,0.23987334607372515,49.32311963052192
1244,123.29851401407825,one_point,3,2,0.9231584229793451,0.28021184602804816,30,311.3633919337508,0.21987335213848205,58.312276756345476
1823,123.54573071485025,two_point,3,2,0.8924631121814255,0.10742777425920633,30,312.52253461354616,0.2998733475764223,57.81478418342816
1384,123.99761778152748,one_point,4,2,0.894565207049518,0.22289887138969627,30,299.40776102579235,0.2998733459196673,72.28521897287045
1555,124.63099572329001,one_point,3,2,0.8943979586843969,0.242919441041886,30,311.6888373296935,0.33987334630350463,61.864276493873035
1770,124.7994028794093,one_point,3,2,0.893595877959006,0.25963196993731497,30,317.9875495663457,0.25987334791854566,56.15078572396368
1801,124.95122050231288,one_point,3,4,0.8946844115795747,0.16546628757654,30,318.61329602375326,0.29987334654419967,55.94049213664118
550,124.95961633152461,two_point,3,2,0.8420784607011417,0.28138424682125385,30,317.52077871704284,0.2598733471097304,57.09819693042128
387,125.38314790114707,two_point,3,2,0.8926419807575068,0.25928596057559583,26,316.67514747218894,0.27987334636420047,59.194422884888056
1082,125.3875133057603,uniform,5,6,0.9036922543961446,0.2745403325409939,28,303.2616357476153,0.3198733458995892,72.581030823766
72,125.41146703913604,one_point,3,2,0.9433014197099526,0.1774269424747427,30,302.8226976317627,0.2598733465525894,73.15183013909287
794,125.50557414238473,one_point,3,0,0.9166678089710777,0.27023260018208695,26,241.80929993078908,0.7458151221272693,133.96160737423784
1689,125.51201753037519,one_point,3,2,0.8619333880755279,0.2624787020122065,30,318.56711376870084,0.23987334596728202,57.72906547645746
1151,126.05957657302325,one_point,3,6,0.8980598706553,0.2539286803057081,28,316.51402312888916,0.31987334631653885,61.34483324386408
1298,126.15543867464159,one_point,3,2,0.8903915874832647,0.25238644751322814,30,319.86519041942415,0.23987334607678745,58.36125225842386
1424,126.81306775141239,one_point,3,4,0.8856920523310864,0.22344188741086166,30,314.40730849256556,0.25987334603104273,65.77202141564055
2109,126.84661288282757,one_point,4,2,0.8830792973858274,0.10975330979454417,22,311.8249234851186,0.27987334635998706,68.43504181700418
310,127.2040968633652,uniform,4,2,0.9038104096400965,0.1861767172108869,30,329.69762866938794,0.27987334658284574,51.63478857412482
189,129.13433344333944,uniform,5,4,0.9420308723216948,0.27677925705241324,24,320.501172026904,0.31987334598028366,66.5819549571341
1558,129.16387974184067,one_point,3,2,0.8890429730621302,0.24298323539982222,30,315.6872274537183,0.25987334644404936,71.5445384253596
813,129.30274047834686,uniform,3,2,0.8973818437569745,0.20636118166532605,22,337.3986920941051,0.3198733468869689,50.18965599404847
1962,129.36186536695504,two_point,3,4,0.8798270210215272,0.24078767855468092,26,316.82670331873544,0.2798733459124323,70.97901943621721
489,129.94515632492542,uniform,3,6,0.9238471424900567,0.2339875889269739,30,325.35166707429437,0.29987339140040414,64.18392850908154
1000,129.9933977346622,uniform,3,6,0.8348484713117375,0.22043500582914158,22,330.0173429737656,0.29987334629017487,59.66297688393085
2107,130.11165790595047,one_point,4,2,0.8952774601380045,0.2472235540352646,22,331.4883541917378,0.2398733458671074,58.606746180246446
965,130.43526461090576,uniform,3,6,0.8390153650693615,0.21408815778800624,28,298.7829144100173,0.29987334601071153,92.22300607668926
981,130.75729255293336,uniform,3,2,0.9173013048357941,0.25046971849415234,26,329.696003409406,0.23987335115630626,62.336000898237764
1412,130.82342107338738,one_point,3,2,0.8911013320870059,0.2288131065201803,24,335.3662729486349,0.21987334672824072,56.88411692479897
717,131.25580872287685,uniform,3,4,0.8455197691952355,0.2617852749959908,28,339.7137337085902,0.33987334591275753,53.7138191141276
1130,131.42688579242466,uniform,3,2,0.9022559394993044,0.2534858496737696,26,316.8753019733796,0.29987334601258875,77.10548205788186
784,131.66509193281885,one_point,3,2,0.9193593231107315,0.2745979998209494,26,313.4463403795454,0.2598733464414599,81.28906207246965
1214,132.4078952584873,one_point,3,2,0.9052541196699235,0.12237970703955633,30,350.1187362962813,0.27987334808710085,46.82507613109339
1732,132.571718599937,one_point,3,2,0.8859979929095385,0.11048910849204734,30,338.0893726357408,0.27987334617555626,59.34590981789459
705,132.57794845066883,uniform,3,6,0.8375479997870027,0.25105845215105604,28,332.0151513635677,0.3598733482055139,65.35882064023323
1480,132.69891804858844,one_point,3,2,0.8770161646576665,0.23868557666212525,30,333.3671529276561,0.27987334609183667,64.44972787201735
1908,132.9472393244247,one_point,5,4,0.8679278819691991,0.10612677924185829,30,338.1572964120409,0.3198733458734065,60.36454821535972
293,133.30549294567183,uniform,5,4,0.9062557666425266,0.17718692666462624,24,335.02781352350644,0.3198733459835762,64.56879196752544
1323,133.367098294445,one_point,3,2,0.887064179787756,0.2354074901099445,30,311.72234049467573,0.299873346567056,88.07908104209216
163,134.04657997996503,uniform,4,6,0.8577603253155549,0.10632754011297653,20,323.04410028401327,0.35987334627310064,78.73576630960869
193,134.50304142607894,uniform,5,4,0.8316859106816091,0.28145953898223286,24,341.4921471448779,0.35987334648358604,61.657103786875325
807,134.55445971410376,one_point,3,2,0.892129976049564,0.2794174578910419,28,342.12663423291474,0.3198733461500513,61.21687156324648
81,134.7307099411368,uniform,4,4,0.8581984813155202,0.13114013246489434,20,332.5049556178278,0.2998733460988384,71.38730085948377
720,134.74426648274064,uniform,3,4,0.8395749291956317,0.2614593448130589,26,325.1368637242502,0.2798733460248825,78.81606237794684
852,134.87760143531852,one_point,3,6,0.898221835640325,0.28240711672436525,22,339.14683926933986,0.3598733465753798,65.12609169004028
261,134.98709950262187,uniform,5,4,0.8601207946504595,0.2009937116464555,24,331.4527803598976,0.3198733492503154,73.18864479871772
173,135.1055535335232,two_point,4,2,0.8981384051542946,0.215371183625167,30,348.5650137809406,0.31987334614420393,56.43177347348477
889,135.15937130831892,one_point,3,4,0.8348540925990604,0.2680622479017206,30,351.6540442869042,0.3598733461982381,53.46419629185434
1160,135.1772666536145,uniform,3,6,0.8942482664231064,0.28724236349429977,28,332.08604040406215,0.31987334599018435,73.12588621079121
107,135.41763287111425,uniform,4,2,0.8547119237762387,0.21034997923344206,30,334.9322551479206,0.2598733465193864,71.06077011890271
1131,135.492801095731,one_point,4,2,0.8466322498730241,0.25579228328091197,26,335.2192721789083,0.2798733462319868,70.97925776205281
721,135.53586353303157,uniform,3,4,0.8400648122303117,0.26300764533791077,26,341.232789951625,0.23987334603832,65.13492730143135
940,136.15255351514966,one_point,3,2,0.9094889826468571,0.2853854639200574,26,349.7502603020046,0.2198733478748644,58.48752689556947
1716,136.17153122675575,one_point,3,2,0.8788145768308075,0.12560092152340208,30,333.5910628667978,0.2598733466064499,74.66365746686297
1359,136.4788617488696,one_point,4,4,0.8930179257656262,0.2273659747542981,30,358.3172268958954,0.29987334602868376,50.81948500468478
357,136.76884358957824,one_point,3,4,0.9048155795018002,0.12167863170018312,30,348.0255619025522,0.3198733458994,61.961095520283095
96,136.80906939021835,two_point,3,6,0.9078964212466673,0.2032189896843914,30,357.61001919027984,0.2798733461501857,52.53731563422501
1918,136.81619672709544,one_point,6,4,0.8873621892744868,0.10917557902722148,26,349.84518866067555,0.35987334598584186,60.24352817462498
840,136.90105149221748,uniform,3,2,0.889122501787122,0.2593429542973889,20,363.76991888593915,0.25987334719106914,46.67336224352225
